gvkey,name,dm3_sh,gptdata_overall
39053,"Livevox Holdings, Inc.",,
39054,"Playstudios, Inc.",,
39056,"Blend Labs, Inc.",,
39059,"Couchbase, Inc.",,
39060,"Elevation Oncology, Inc.",,
39061,F45 Training Holdings Inc.,,
39063,"Graphite Bio, Inc.",,
39067,"Ryan Specialty Holdings, Inc.",,
39069,Integral Ad Science Holding Corp.,,
39070,"Intapp, Inc.",,
39088,Bridge Investment Group Holdings Inc.,,
39089,Pasithea Therapeutics Corp.,,
39097,"Origin Materials, Inc.",,
39098,Perella Weinberg Partners,,
39102,"Somalogic, Inc.",,
39103,Payoneer Global Inc.,,
39104,"Tempest Therapeutics, Inc.",,
39108,Meta Materials Inc.,,
39122,"Duolingo, Inc.",,
39127,"Cvrx, Inc.",,
39136,"Astra Space, Inc.",,
39142,Point Biopharma Global Inc.,,
39156,Torrid Holdings Inc.,,
39157,"Avepoint, Inc.",,
39158,"Sharecare, Inc.",,
39159,Evgo Inc.,,
39160,"Ensysce Biosciences, Inc.",,
39170,"Sera Prognostics, Inc.",,
39175,Absci Corp,,
39181,"Omega Therapeutics, Inc.",,
39182,"N-Able, Inc.",,
39184,"Rxsight, Inc.",,
39189,Immuneering Corp,,
39190,"Rani Therapeutics Holdings, Inc.",,
39195,Sunlight Financial Holdings Inc.,,
39197,Zevia Pbc,,
39199,"Cs Disco, Inc.",,
39202,"Rapid Micro Biosystems, Inc.",,
39204,"Tenaya Therapeutics, Inc.",,
39215,"Cadre Holdings, Inc.",,
39225,"Legalzoom.Com, Inc.",,
39231,Wheels Up Experience Inc.,,
39241,"Pb Bankshares, Inc.",,
39246,"Cytek Biosciences, Inc.",,
39248,Outbrain Inc.,,
39250,Markforged Holding Corp,,
39251,Enovix Corp,,
39255,"Owlet, Inc.",,
39261,"Southern States Bancshares, Inc.",,
39263,Finwise Bancorp,,
39265,Holley Inc.,,
39266,"Invivyd, Inc.",,
39269,"Candel Therapeutics, Inc.",,
39271,"Eliem Therapeutics, Inc.",,
39273,Hyzon Motors Inc.,,
39276,"Xponential Fitness, Inc.",,
39277,Celularity Inc,,
39280,"Evolv Technologies Holdings, Inc.",,
39286,Snap One Holdings Corp.,,
39290,Cognition Therapeutics Inc,,
39293,"Robinhood Markets, Inc.",,
39306,Oppfi Inc.,,
39309,Stagwell Inc,,
39310,Victoria'S Secret & Co.,,
39311,"Marketwise, Inc.",,
39317,"Traeger, Inc.",,
39318,Faraday Future Intelligent Electric Inc.,,
39319,"Gxo Logistics, Inc.",,
39321,Genedx Holdings Corp.,,
39322,"Uscb Financial Holdings, Inc.",,
39323,"Matterport, Inc./De",,
39332,Silver Spike Investment Corp.,,
39337,"Lucid Group, Inc.",,
39338,"Microvast Holdings, Inc.",,
39342,Biofrontera Inc.,,
39344,"Nuvalent, Inc.",,
39345,"Rubicon Technologies, Inc.",,
39352,"Statera Biopharma, Inc.",,
39354,"Stronghold Digital Mining, Inc.",,
39357,"Doma Holdings, Inc.",,
39358,"Icosavax, Inc.",,
39363,"Reservoir Media, Inc.",,
39376,"Catalyst Bancorp, Inc.",,
39377,"Rover Group, Inc.",,
39378,Ccc Intelligent Solutions Holdings Inc.,,
39380,Hippo Holdings Inc.,,
39399,"Omniab, Inc.",,
39405,"Joby Aviation, Inc.",,
39411,"Renovorx, Inc.",,
39417,"Surrozen, Inc./De",,
39426,"Datchat, Inc.",,
39427,Momentus Inc.,,
39442,"Spire Global, Inc.",,
39448,"Aeye, Inc.",,
39453,Procept Biorobotics Corp,,
39472,"Xos, Inc.",,
39475,"Belpointe Prep, Llc",,
39482,"Thoughtworks Holding, Inc.",,
39483,Dutch Bros Inc.,,
39490,"Agilethought, Inc.",,
39500,A.K.A. Brands Holding Corp.,,
39502,Warby Parker Inc.,,
39505,"Smartrent, Inc.",,
39524,"Toast, Inc.",,
39525,"Humacyte, Inc.",,
39527,"Aadi Bioscience, Inc.",,
39535,"Ironnet, Inc.",,
39538,Cipher Mining Inc.,,
39539,Freshworks Inc.,,
39540,Sterling Check Corp.,,
39542,"Sovos Brands, Inc.",,
39544,"Olaplex Holdings, Inc.",,
39546,"Allbirds, Inc.",,
39547,"Remitly Global, Inc.",,
39552,"Healthcare Triangle, Inc.",,
39554,"Clearwater Analytics Holdings, Inc.",,
39555,"Amplitude, Inc.",,
39556,"Brilliant Earth Group, Inc.",,
39557,Society Pass Incorporated.,,
39561,Jackson Financial Inc.,,
39563,Cue Health Inc.,,
39564,Greenidge Generation Holdings Inc.,,
39570,Offerpad Solutions Inc.,,
39571,Bluegreen Vacations Holding Corp,,
39575,Cyngn Inc.,,
39578,Redwire Corp,,
39592,"Heartbeam, Inc.",,
39595,"First Watch Restaurant Group, Inc.",,
39598,"Marpai, Inc.",,
39618,"Tivic Health Systems, Inc.",,
39620,Cingulate Inc.,,
39621,Blacksky Technology Inc.,,
39624,Tmc The Metals Co Inc.,,
39627,Fgi Industries Ltd.,,
39632,"Volcon, Inc.",,
39633,Context Therapeutics Inc.,,
39641,"Nsts Bancorp, Inc.",,
39642,"Mink Therapeutics, Inc.",,
39648,"Life Time Group Holdings, Inc.",,
39651,Sylvamo Corp,,
39665,"Theseus Pharmaceuticals, Inc.",,
39677,"Immix Biopharma, Inc.",,
39680,"Ginkgo Bioworks Holdings, Inc.",,
39683,"Pyxis Oncology, Inc.",,
39684,"Enfusion, Inc.",,
39685,"Avidxchange Holdings, Inc.",,
39687,Gitlab Inc.,,
39703,Nerdy Inc.,,
39712,Vicarious Surgical Inc.,,
39726,"Aris Water Solutions, Inc.",,
39728,Lucid Diagnostics Inc.,,
39734,"Paragon 28, Inc.",,
39738,Sarcos Technology & Robotics Corp,,
39740,"Jasper Therapeutics, Inc.",,
39749,"Vita Coco Company, Inc.",,
39750,"P10, Inc.",,
39751,"Fluence Energy, Inc.",,
39752,Moneylion Inc.,,
39753,Minerva Surgical Inc,,
39755,Hillstream Biopharma Inc.,,
39756,Portillo'S Inc.,,
39774,"Ventyx Biosciences, Inc.",,
39783,"Benson Hill, Inc.",,
39784,"Velo3D, Inc.",,
39785,"Shapeways Holdings, Inc.",,
39787,"Consensus Cloud Solutions, Inc.",,
39791,Roivant Sciences Ltd.,,
39800,"Ionq, Inc.",,
39801,"Abvc Biopharma, Inc.",,
39804,"Kore Group Holdings, Inc.",,
39805,"Arteris, Inc.",,
39806,"Xilio Therapeutics, Inc.",,
39810,Informatica Inc.,,
39811,"Rivian Automotive, Inc. / De",,
39813,Lianbio,,
39818,"Udemy, Inc.",,
39819,"Rent The Runway, Inc.",,
39820,"Arhaus, Inc.",,
39821,"Bluejay Diagnostics, Inc.",,
39823,"Solo Brands, Inc.",,
39830,"Airsculpt Technologies, Inc.",,
39831,Hireright Holdings Corp,,
39835,"Stran & Company, Inc.",,
39838,Kidpik Corp.,,
39839,"Nuvectis Pharma, Inc.",,
39850,"Science 37 Holdings, Inc.",,
39861,"Claros Mortgage Trust, Inc.",,
39863,"Blue Water Biotech, Inc.",,
39867,"Nerdwallet, Inc.",,
39868,"Vaxxinity, Inc.",,
39869,"Entrada Therapeutics, Inc.",,
39872,"Aura Biosciences, Inc.",,
39874,"Loop Media, Inc.",,
39875,"Ess Tech, Inc.",,
39877,"Real Good Food Company, Inc.",,
39882,"Lulu'S Fashion Lounge Holdings, Inc.",,
39895,"Expensify, Inc.",,
39899,"Io Biotech, Inc.",,
39907,"2Seventy Bio, Inc.",,
39909,"Bakkt Holdings, Inc.",,
39910,"Backblaze, Inc.",,
39914,"Weave Communications, Inc.",,
39931,Navitas Semiconductor Corp,,
39935,"Mirion Technologies, Inc.",,
39941,Journey Medical Corp,,
39942,"Braze, Inc.",,
39951,"Sab Biotherapeutics, Inc.",,
39961,"Sweetgreen, Inc.",,
39963,"Kyndryl Holdings, Inc.",,
39964,"Chicago Atlantic Real Estate Finance, Inc.",,
39981,"Hour Loop, Inc",,
39989,Blackstone Secured Lending Fund,,
39992,Nextnav Inc.,,
39994,"Better Therapeutics, Inc.",,
40015,Lottery.Com Inc.,,
40092,Archer Aviation Inc.,,
40108,"Perimeter Solutions, Sa",,
40248,Orion Office Reit Inc.,,
40261,"Direct Digital Holdings, Inc.",,
40292,Samsara Inc.,,
40305,Sidus Space Inc.,,
40307,"Vigil Neuroscience, Inc.",,
40323,"Molekule Group, Inc.",,
40353,Runway Growth Finance Corp.,,
40383,Crescent Energy Co,,
40417,Douglas Elliman Inc.,,
40428,"Fresh Vine Wine, Inc.",,
40470,"Amylyx Pharmaceuticals, Inc.",,
40492,"Smart For Life, Inc.",,
40532,Credo Technology Group Holding Ltd,,
40534,"Heartcore Enterprises, Inc.",,
40535,Tpg Inc.,,
40610,"Arcellx, Inc.",,
40614,Constellation Energy Corp,,
40645,Laser Photonics Corp,,
40672,"Knightscope, Inc.",,
40723,American Rebel Holdings Inc,,
41050,Embecta Corp.,,
41111,Dakota Gold Corp.,,
41241,"Hanover Bancorp, Inc. /Ny",,
60800,"Sinclair, Inc.",.0060639030477419,
60801,"Socket Mobile, Inc.",,
60888,,,
60894,,,
60898,,,
60900,Dish Network Corp,.0113602894203931,0
60902,Hawaiian Holdings Inc,.0074340492833601,0
60911,Natural Health Trends Corp,.0098519631347511,1
60914,,.0045885983081206,
60923,"Dave & Buster'S Entertainment, Inc.",,
60931,Global Industrial Co,.0128361731099454,1
60938,,.0052739928970059,
60942,,,
60953,,.0024026474642757,
60972,,.0036248133183612,
60979,Westinghouse Air Brake Technologies Corp,.0149441087522728,1
60983,,,
61004,Acacia Research Corp,.0095134126841583,0
61028,"Climb Global Solutions, Inc.",,
61034,Teekay Corp,,
61055,"Auburn National Bancorporation, Inc",.0065498910355537,1
61064,,,
61069,,,
61077,Gse Systems Inc,,
61122,Amcon Distributing Co,.0087160414071331,1
61129,Redwood Trust Inc,.0126147198978035,0
61140,Windtree Therapeutics Inc /De/,,
61151,,,
61153,Graftech International Ltd,.007394039287539,1
61155,,.0070329713043061,
61163,"Sunstone Hotel Investors, Inc.",.0057023032250672,0
61179,Kforce Inc,.0184293359136232,1
61181,Integra Lifesciences Holdings Corp,.007298480293493,0
61188,Service Properties Trust,.0036777530826584,0
61192,,.0054373156549714,
61212,,,
61214,Asml Holding Nv,.0147693946390394,
61285,Fg Group Holdings Inc.,,
61302,Arch Capital Group Ltd.,.016152429211904,1
61321,"Smith Micro Software, Inc.",,
61325,"Pediatrix Medical Group, Inc.",.0061765979000268,0
61338,,,
61350,,.0527928968197749,
61355,,,
61356,Novanta Inc,.0122242605812709,1
61377,,,
61380,Erie Indemnity Co,.0132888408649306,0
61381,,,
61388,,.0142234595860981,
61389,,,
61394,,.0066372584731557,
61398,,,
61399,Myriad Genetics Inc,.0120834553028504,1
61400,,.004742065516847,
61406,Renaissancere Holdings Ltd,.011952924785991,1
61407,,,
61408,"Hanover Insurance Group, Inc.",.011242576203846,0
61409,"Diamond Offshore Drilling, Inc.",.004926544836376,0
61418,"Rci Hospitality Holdings, Inc.",.0051512632008979,0
61420,Pool Corp,.0065343465393629,0
61425,,,
61439,,,
61441,,,
61449,Gabelli Convertible & Income Securities Fund Inc,.0084965020293873,
61483,Davita Inc.,.0061284283169938,0
61487,Banner Corp,.0063343921064123,1
61490,"Opko Health, Inc.",.0093574081424583,1
61494,Henry Schein Inc,.0064779430827978,1
61496,Milestone Scientific Inc.,,
61513,,,
61519,"Mativ Holdings, Inc.",.0060687102082254,0
61544,,.0166320672866944,
61552,,,
61560,,,
61562,Advanced Energy Industries Inc,.0108638891445027,1
61567,Estee Lauder Companies Inc,.0074619881183278,1
61574,Waters Corp /De/,.0180888370946426,1
61576,,,
61581,Boston Beer Co Inc,.0065904614271945,
61585,Flushing Financial Corp,.0066419670627712,0
61586,,,
61587,Intevac Inc,.0203029338096486,0
61589,,,
61591,"Netapp, Inc.",,
61600,,,
61616,Eni Spa,,
61633,,,
61635,Northwest Pipe Co,.0048489273674988,0
61640,,,
61646,Westell Technologies Inc,,
61655,Novavax Inc,,
61656,,,
61662,,.0067690101699696,
61676,,.0354760366730883,
61685,,.0370578236333703,
61689,,,
61693,Heartland Financial Usa Inc,.0089326887182806,0
61696,,,
61709,Smith Midland Corp,,
61711,"Tg Therapeutics, Inc.",.0152898554199001,0
61712,Blonder Tongue Laboratories Inc,,
61726,,,
61732,Msc Industrial Direct Co Inc,.0077540591737029,0
61735,"Star Group, L.P.",.0104169346610709,
61739,"Hartford Financial Services Group, Inc.",.0142406105337912,0
61743,Kingsway Financial Services Inc,.0110580965057387,0
61745,,,
61758,,,
61759,Core Laboratories Inc. /De/,.009665839053859,
61766,Astrotech Corp,.0093769565515659,2
61776,,,
61811,Southern Copper Corp/,,0
61814,,.0129622560257212,
61815,Broadway Financial Corp De,,
61836,Titan Pharmaceuticals Inc,,
61839,,.006832553227987,
61870,Open Text Corp,.0405839663938221,3
61871,,,
61880,,.0091270381643061,
61885,,,
61899,,.0166528107393466,
61900,,,
61902,Nice Ltd.,.0404617525235055,
61903,,,
61925,,,
61939,,,
61955,,.00645854888739,
61971,Englobal Corp,,
61979,,,
61994,,.003726525900159,
62016,,,
62055,,,
62057,Widepoint Corp,,
62072,Alpha Pro Tech Ltd,,
62093,,,
62123,"Pathfinder Bancorp, Inc.",.0064086682791241,0
62139,Plumas Bancorp,.0048918074110121,0
62168,Iridex Corp,.0080609465496741,0
62169,"Lifecore Biomedical, Inc. De",,
62203,,,
62207,,,
62213,"Cantaloupe, Inc.",,
62217,Lightpath Technologies Inc,.0097469113936553,1
62221,Columbus Mckinnon Corp,,
62243,Unity Bancorp Inc /Nj/,.0074184879173068,0
62261,,,
62262,"Forward Industries, Inc.",.0416215571601111,0
62263,,.012768538328134,
62266,Csg Systems International Inc,.0474225637943984,2
62268,,,
62290,,.0065247993004539,
62292,,,
62302,"Spar Group, Inc.",,
62315,,,
62317,,,
62330,,,
62337,Iamgold Corp,.007239616124586,
62343,,,
62365,,.0109452202164071,
62374,Iron Mountain Inc,.018028659061609,2
62378,"Hub Group, Inc.",.0080515735098641,2
62382,,,
62391,,,
62396,Idt Corp,.0167830366178684,1
62399,,,
62460,,,
62465,,,
62475,Arbutus Biopharma Corp,.0088615811236321,1
62494,,.0191467715672415,
62501,Suburban Propane Partners Lp,.006070646890159,
62516,Century Aluminum Co,.0069864894022432,0
62525,Aim Immunotech Inc.,,
62549,Kvh Industries Inc \De\,.0179924852041852,0
62553,Optical Cable Corp,.0100373621276527,1
62556,,,
62575,,.0037684430936732,
62582,,.0025990167548672,
62592,"Protalix Biotherapeutics, Inc.",,
62602,,,
62612,,,
62618,Consolidated Water Co. Ltd.,.0272230503105068,2
62626,Evolution Petroleum Corp,.01314043782062,0
62634,,,
62640,,.0085056514342461,
62646,Community West Bancshares /,,0
62654,Sandy Spring Bancorp Inc,.0069612634562507,1
62655,,.005568332481076,
62666,Streamline Health Solutions Inc.,,
62686,,.0089081463370394,
62689,"Travelers Companies, Inc.",.0122815415769473,0
62694,,,
62698,,,
62723,Tucows Inc /Pa/,.0259578881957214,0
62730,,,
62732,,.0077952808829045,
62745,Jakks Pacific Inc,,
62755,,,
62766,,,
62784,,,
62819,374Water Inc.,,
62823,"Fti Consulting, Inc",.0148863249052749,1
62829,,,
62836,,,
62897,Tupperware Brands Corp,.0051289086846014,0
62919,Medallion Financial Corp,,
62921,Neurocrine Biosciences Inc,.0089050227179327,1
62922,,,
62948,,,
62954,,,
62956,Bos Better Online Solutions Ltd,,
62957,,,
62965,Ss&C Technologies Holdings Inc,.0392719065384284,
62967,,,
62976,,,
62979,Southside Bancshares Inc,.0068411005004043,0
62984,,,
62990,,,
63000,Rush Enterprises Inc Tx,.0059621901442589,0
63005,Avadel Pharmaceuticals Plc,,
63018,,,
63028,,,
63030,"Casi Pharmaceuticals, Inc.",,
63058,"Sb Financial Group, Inc.",.0093463833579624,
63079,,,
63080,Ansys Inc,.0381860287777539,2
63083,,.0081512637468012,
63099,,,
63102,,,
63120,,,
63122,,,
63123,,.0069289025560828,
63135,"Dime Community Bancshares, Inc. /Ny/",.0061408178521364,0
63154,,,
63169,,.0364543147871334,
63172,Factset Research Systems Inc,.0518077192164131,2
63178,Provident Financial Holdings Inc,.006116824749974,1
63185,Check Point Software Technologies Ltd,.0489663131560224,
63186,Qiagen N.V.,.0144625081991746,
63194,,,
63195,,,
63196,,,
63224,Central Valley Community Bancorp,.007470175853263,1
63232,Oceanfirst Financial Corp,.0098753991427284,0
63265,,,
63272,,,
63288,,.0083191931653394,
63290,Pegasystems Inc,.0353853163940207,1
63301,,,
63338,"Strategic Education, Inc.",.0089384764819272,0
63383,,,
63388,"Wilhelmina International, Inc.",,
63405,Geron Corp,,
63417,"Ttec Holdings, Inc.",.0108518853659635,3
63422,Lamar Advertising Co/New,.0096814764672855,0
63424,,,
63446,"Ainos, Inc.",,
63447,Guess Inc,,
63448,,.0092727718617069,
63454,Aware Inc /Ma/,,
63456,Carriage Services Inc,.0067598023381559,0
63468,,,
63470,,,
63474,,,
63476,,.032355912023047,
63477,,,
63483,,,
63490,,.005736230764858,
63495,,,
63501,,.0167839770527452,
63520,Transact Technologies Inc,,
63527,Stericycle Inc,.0074598943385294,1
63531,"Microvision, Inc.",,
63543,,.0043623342037229,
63546,,,
63590,,.007125447457461,
63593,,,
63595,,,
63596,Willis Lease Finance Corp,.0077360746289303,0
63600,,,
63605,,.0089635113041224,
63621,,,
63635,,,
63639,Ocwen Financial Corp,.0074862345512241,1
63640,,,
63643,Abercrombie & Fitch Co /De/,.0035316993519816,0
63645,Endo International Plc,.0093604494980797,0
63650,,.0086950994358748,
63651,,,
63657,,,
63661,,,
63667,,,
63669,,,
63698,,,
63700,,,
63707,,,
63708,,,
63721,,,
63724,,.0111505048676211,
63725,West Bancorporation Inc,.005772014074685,0
63734,,,
63736,,.0201282709861346,
63737,,,
63739,Bjs Restaurants Inc,.0019430133217125,0
63755,,,
63758,,,
63759,,.0147591533371912,
63763,Hibbett Inc,,
63769,,,
63781,Wintrust Financial Corp,.0107382896895337,0
63789,,,
63798,,.0044343426662282,
63800,,,
63847,"Penske Automotive Group, Inc.",.0025813515312565,0
63848,,,
63863,Usana Health Sciences Inc,.011320952167787,0
63874,,,
63876,Triumph Group Inc,,
63892,Nov Inc.,.0092273253301052,2
63895,,,
63898,,,
63901,,,
63907,,,
63915,,,
63919,,,
63927,United Natural Foods Inc,.0066648484060663,0
63928,,,
63930,,,
63938,Seachange International Inc,,
63952,Innovate Corp.,.0126074406663927,0
63959,,,
63969,,,
63971,,,
63986,Eplus Inc,,
63987,Veon Ltd.,.0166634329874384,
64028,"Nu Skin Enterprises, Inc.",.007853946995324,0
64030,Steel Dynamics Inc,.0067531140547544,0
64036,,,
64055,,,
64060,,,
64061,"Forrester Research, Inc.",.0120846086241006,
64063,Genesis Energy Lp,.0086227224595186,0
64088,Viasat Inc,,
64091,,,
64102,,,
64107,,.0050917092753313,
64121,Highway Holdings Ltd,,
64135,,,
64156,,,
64163,"Ault Alliance, Inc.",,
64166,Quest Diagnostics Inc,.0080235326727958,2
64175,Lithia Motors Inc,.0057896710276073,0
64196,,.0065061568689435,
64199,,,
64209,,,
64223,Dxp Enterprises Inc,.00909280017487,0
64228,United Security Bancshares,.0098199782442343,0
64229,Partners Bancorp,,
64234,,,
64254,"Helios Technologies, Inc.",.0155382263206768,2
64275,Cal-Maine Foods Inc,,
64282,,,
64302,"Insperity, Inc.",.011060834510023,1
64304,,,
64306,Kilroy Realty Corp,.0058731945280675,0
64319,,,
64327,Cerus Corp,.0103889506157926,0
64334,Vericel Corp,.0079902537960038,0
64336,,.005593548437725,
64340,,,
64341,,,
64344,Vail Resorts Inc,.0065904548953917,0
64346,,,
64356,Ciena Corp,.0293195102205232,2
64360,,,
64364,,,
64389,Silgan Holdings Inc,.0094831607242949,
64397,,,
64410,Carmax Inc,.0072640502412597,0
64480,,.0386216777106754,
64485,,,
64488,Euro Tech Holdings Co Ltd,,
64515,,.0083717326078032,
64523,Asia Pacific Wire & Cable Corp Ltd,,
64534,,,
64536,"Euronet Worldwide, Inc.",.0252463541301923,1
64545,"Global Self Storage, Inc.",.0051624196722737,0
64547,Southstate Corp,.0079991207893015,0
64549,,,
64552,,.0149986433783409,
64568,Gulf Island Fabrication Inc,.0053089626461517,0
64577,,.0026837804704661,
64584,,,
64590,,,
64592,,,
64595,,,
64621,,,
64625,,.0129353608649208,
64628,,,
64630,Take Two Interactive Software Inc,,
64637,Emcore Corp,.008553548394097,1
64645,Bio Key International Inc,,
64655,,,
64663,,,
64668,,,
64673,,,
64675,,,
64688,,,
64690,Autoliv Inc,.0085622522864658,1
64699,,.0106539774600546,
64708,,,
64730,,,
64739,,,
64741,,,
64745,,.0076581823576417,
64760,,,
64766,Rambus Inc,.0150018773545055,1
64767,,,
64768,Amazon Com Inc,.0154797546067221,2
64775,Denison Mines Corp.,.0062512603166028,
64790,,,
64791,G Willi Food International Ltd,,
64794,United Community Banks Inc,.0075630430642458,0
64803,,,
64821,"Alexandria Real Estate Equities, Inc.",.0071563715027205,1
64835,Ryanair Holdings Plc,,
64848,,.007595735877472,
64850,,,
64851,,,
64853,"Qorvo, Inc.",,
64857,"Sarepta Therapeutics, Inc.",.0136440536613235,1
64867,,,
64891,Ralph Lauren Corp,,
64894,,.0053582915574509,
64901,"Maximus, Inc.",.0131748708297662,1
64902,,,
64915,Intest Corp,,
64918,,,
64925,Boston Properties Inc,.0064595582182972,0
64929,"Simulations Plus, Inc.",.0415255424190402,2
64934,,.0062026338717022,
64979,Pacific Premier Bancorp Inc,.0083547395731241,0
64997,Comfort Systems Usa Inc,.0065698990557211,0
65006,Helix Energy Solutions Group Inc,.0054623627321371,1
65009,"Archrock, Inc.",.0069273985701928,1
65011,,.0138234175312738,
65015,,,
65021,8X8 Inc /De/,,
65026,,,
65036,Quicklogic Corp,.0197954524442937,1
65050,Glen Burnie Bancorp,,
65077,,,
65084,"Corecivic, Inc.",.0044366642264396,0
65089,,.0101339183870143,
65090,,.0135408248302948,
65092,,.0101949111094828,
65095,,.0074844493014485,
65105,,,
65106,Bank Ozk,.0100800492515056,
65108,Jones Lang Lasalle Inc,.0063599655222015,1
65136,,.0073016683839675,
65156,,,
65176,Evans Bancorp Inc,.0069633145498895,1
65180,,,
65218,,,
65220,,.007651235003524,
65226,,.0406147541278213,
65228,,.0099880478127344,
65230,,,
65235,Diamond Hill Investment Group Inc,.0076002120090413,0
65238,,,
65244,,,
65247,,,
65248,Arcelormittal,.0064610460292603,
65270,,,
65275,Bright Horizons Family Solutions Inc.,.0037943624123413,1
65280,,,
65286,Aehr Test Systems,,
65290,Sl Green Realty Corp,.0053822211203516,0
65298,,.0106785202773152,
65342,,,
65343,Pricesmart Inc,.0068589366804045,
65344,"Virtra, Inc",,
65345,,,
65365,Nicholas Financial Inc,,
65374,Odyssey Marine Exploration Inc,,
65376,Siga Technologies Inc,.0133084152858949,0
65380,Elbit Systems Ltd,,
65399,,.0068407886928222,
65406,Petmed Express Inc,,
65417,Yum Brands Inc,.002105111710457,0
65421,Faro Technologies Inc,.0146129532298076,2
65430,"Childrens Place, Inc.",.0029200966131633,1
65441,,.005132566923438,
65444,,.0033950594357443,
65448,,,
65452,"Blackrock Muniholdings New York Quality Fund, Inc.",.0154862929005332,
65459,,,
65460,Radcom Ltd,.0405726943888203,
65461,,,
65467,,.0052499636724844,
65474,,,
65482,,,
65484,,,
65496,,.0154862929005332,
65501,,,
65521,,,
65532,,,
65540,Lesaka Technologies Inc,.029419704421395,1
65544,,,
65548,Camden National Corp,.0069628481070623,0
65552,"Identiv, Inc.",,
65556,Annaly Capital Management Inc,.0146129034281768,0
65570,,,
65587,National Research Corp,.0246508395840732,0
65590,Stoneridge Inc,.0092481908604973,1
65605,Rb Global Inc.,.0093536838781461,2
65607,Osi Systems Inc,.0154310331063076,0
65609,"C. H. Robinson Worldwide, Inc.",.0121066334342544,1
65610,,,
65613,,,
65614,,.0082281474658468,
65615,Choice Hotels International Inc /De,.0071357594120151,0
65632,,,
65640,Centerspace,,
65643,,,
65662,,.0153063239482842,
65671,Dril-Quip Inc,.0070323478537179,1
65689,Mercantile Bank Corp,.0057201665451007,1
65692,,,
65702,Casella Waste Systems Inc,.005940732704884,1
65710,Epr Properties,.0054311274140646,0
65717,,,
65718,Group 1 Automotive Inc,.0047527921440677,0
65729,,.0198614898163969,
65732,"Sonida Senior Living, Inc.",.0048083557225674,0
65736,,,
65737,,,
65739,,,
65745,,,
65753,,,
